conditionID	fold	fit_rep	model	lmax	nmixt	ncat	seed	infile	outfile	cmd
cond06	3	2	mmm	2	-1	6	15569	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.02.json.gz --lmax 2 --ncat 6 --seed 15569 -q --map
cond06	3	3	mmm	2	-1	6	17930	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.03.json.gz --lmax 2 --ncat 6 --seed 17930 -q --map
cond06	3	4	mmm	2	-1	6	5013	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.04.json.gz --lmax 2 --ncat 6 --seed 5013 -q --map
cond06	3	5	mmm	2	-1	6	56926	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.05.json.gz --lmax 2 --ncat 6 --seed 56926 -q --map
cond06	3	6	mmm	2	-1	6	29491	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.06.json.gz --lmax 2 --ncat 6 --seed 29491 -q --map
cond06	3	7	mmm	2	-1	6	64000	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.07.json.gz --lmax 2 --ncat 6 --seed 64000 -q --map
cond06	3	8	mmm	2	-1	6	54821	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.08.json.gz --lmax 2 --ncat 6 --seed 54821 -q --map
cond06	3	9	mmm	2	-1	6	12859	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.09.json.gz --lmax 2 --ncat 6 --seed 12859 -q --map
cond06	3	10	mmm	2	-1	6	1504	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train3.10.json.gz --lmax 2 --ncat 6 --seed 1504 -q --map
cond06	4	1	mmm	2	-1	6	38437	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.01.json.gz --lmax 2 --ncat 6 --seed 38437 -q --map
cond06	4	2	mmm	2	-1	6	13796	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.02.json.gz --lmax 2 --ncat 6 --seed 13796 -q --map
cond06	4	3	mmm	2	-1	6	38645	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.03.json.gz --lmax 2 --ncat 6 --seed 38645 -q --map
cond06	4	4	mmm	2	-1	6	33307	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.04.json.gz --lmax 2 --ncat 6 --seed 33307 -q --map
cond06	4	5	mmm	2	-1	6	63219	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.05.json.gz --lmax 2 --ncat 6 --seed 63219 -q --map
cond06	4	6	mmm	2	-1	6	65244	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.06.json.gz --lmax 2 --ncat 6 --seed 65244 -q --map
cond06	4	7	mmm	2	-1	6	22015	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.07.json.gz --lmax 2 --ncat 6 --seed 22015 -q --map
cond06	4	8	mmm	2	-1	6	14811	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.08.json.gz --lmax 2 --ncat 6 --seed 14811 -q --map
cond06	4	9	mmm	2	-1	6	44988	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.09.json.gz --lmax 2 --ncat 6 --seed 44988 -q --map
cond06	4	10	mmm	2	-1	6	60740	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train4.10.json.gz --lmax 2 --ncat 6 --seed 60740 -q --map
cond06	5	1	mmm	2	-1	6	52520	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.01.json.gz --lmax 2 --ncat 6 --seed 52520 -q --map
cond06	5	2	mmm	2	-1	6	21251	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.02.json.gz --lmax 2 --ncat 6 --seed 21251 -q --map
cond06	5	3	mmm	2	-1	6	11417	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.03.json.gz --lmax 2 --ncat 6 --seed 11417 -q --map
cond06	5	4	mmm	2	-1	6	8121	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.04.json.gz --lmax 2 --ncat 6 --seed 8121 -q --map
cond06	5	5	mmm	2	-1	6	47309	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.05.json.gz --lmax 2 --ncat 6 --seed 47309 -q --map
cond06	5	6	mmm	2	-1	6	59666	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.06.json.gz --lmax 2 --ncat 6 --seed 59666 -q --map
cond06	5	7	mmm	2	-1	6	5032	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.07.json.gz --lmax 2 --ncat 6 --seed 5032 -q --map
cond06	5	8	mmm	2	-1	6	35433	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.08.json.gz --lmax 2 --ncat 6 --seed 35433 -q --map
cond06	5	9	mmm	2	-1	6	17400	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.09.json.gz --lmax 2 --ncat 6 --seed 17400 -q --map
cond06	5	10	mmm	2	-1	6	54606	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish-map/cond06/cond06-train5.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish-map/cond06/cond06-train5.10.json.gz --lmax 2 --ncat 6 --seed 54606 -q --map
cond07	1	1	mirage	2	3	-1	61010	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.01.json.gz --lmax 2 --nmixt 3 --seed 61010 -q --map
cond07	1	2	mirage	2	3	-1	61881	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.02.json.gz --lmax 2 --nmixt 3 --seed 61881 -q --map
cond07	1	3	mirage	2	3	-1	15189	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.03.json.gz --lmax 2 --nmixt 3 --seed 15189 -q --map
cond07	1	4	mirage	2	3	-1	15554	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.04.json.gz --lmax 2 --nmixt 3 --seed 15554 -q --map
cond07	1	5	mirage	2	3	-1	22387	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.05.json.gz --lmax 2 --nmixt 3 --seed 22387 -q --map
cond07	1	6	mirage	2	3	-1	60966	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.06.json.gz --lmax 2 --nmixt 3 --seed 60966 -q --map
cond07	1	7	mirage	2	3	-1	29661	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.07.json.gz --lmax 2 --nmixt 3 --seed 29661 -q --map
cond07	1	8	mirage	2	3	-1	27471	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.08.json.gz --lmax 2 --nmixt 3 --seed 27471 -q --map
cond07	1	9	mirage	2	3	-1	63749	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.09.json.gz --lmax 2 --nmixt 3 --seed 63749 -q --map
cond07	1	10	mirage	2	3	-1	26886	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train1.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train1.10.json.gz --lmax 2 --nmixt 3 --seed 26886 -q --map
cond07	2	1	mirage	2	3	-1	10329	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.01.json.gz --lmax 2 --nmixt 3 --seed 10329 -q --map
cond07	2	2	mirage	2	3	-1	24866	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.02.json.gz --lmax 2 --nmixt 3 --seed 24866 -q --map
cond07	2	3	mirage	2	3	-1	62568	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.03.json.gz --lmax 2 --nmixt 3 --seed 62568 -q --map
cond07	2	4	mirage	2	3	-1	60344	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.04.json.gz --lmax 2 --nmixt 3 --seed 60344 -q --map
cond07	2	5	mirage	2	3	-1	30822	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.05.json.gz --lmax 2 --nmixt 3 --seed 30822 -q --map
cond07	2	6	mirage	2	3	-1	7605	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.06.json.gz --lmax 2 --nmixt 3 --seed 7605 -q --map
cond07	2	7	mirage	2	3	-1	61981	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.07.json.gz --lmax 2 --nmixt 3 --seed 61981 -q --map
cond07	2	8	mirage	2	3	-1	8846	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.08.json.gz --lmax 2 --nmixt 3 --seed 8846 -q --map
cond07	2	9	mirage	2	3	-1	6040	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.09.json.gz --lmax 2 --nmixt 3 --seed 6040 -q --map
cond07	2	10	mirage	2	3	-1	36038	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train2.10.json.gz --lmax 2 --nmixt 3 --seed 36038 -q --map
cond07	3	1	mirage	2	3	-1	64323	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.01.json.gz --lmax 2 --nmixt 3 --seed 64323 -q --map
cond07	3	2	mirage	2	3	-1	46844	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.02.json.gz --lmax 2 --nmixt 3 --seed 46844 -q --map
cond07	3	3	mirage	2	3	-1	39511	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.03.json.gz --lmax 2 --nmixt 3 --seed 39511 -q --map
cond07	3	4	mirage	2	3	-1	53785	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.04.json.gz --lmax 2 --nmixt 3 --seed 53785 -q --map
cond07	3	5	mirage	2	3	-1	42179	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.05.json.gz --lmax 2 --nmixt 3 --seed 42179 -q --map
cond07	3	6	mirage	2	3	-1	4247	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.06.json.gz --lmax 2 --nmixt 3 --seed 4247 -q --map
cond07	3	7	mirage	2	3	-1	15626	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.07.json.gz --lmax 2 --nmixt 3 --seed 15626 -q --map
cond07	3	8	mirage	2	3	-1	33930	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.08.json.gz --lmax 2 --nmixt 3 --seed 33930 -q --map
cond07	3	9	mirage	2	3	-1	30646	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.09.json.gz --lmax 2 --nmixt 3 --seed 30646 -q --map
cond07	3	10	mirage	2	3	-1	28830	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train3.10.json.gz --lmax 2 --nmixt 3 --seed 28830 -q --map
cond07	4	1	mirage	2	3	-1	13372	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train4.01.json.gz --lmax 2 --nmixt 3 --seed 13372 -q --map
cond07	4	2	mirage	2	3	-1	9926	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train4.02.json.gz --lmax 2 --nmixt 3 --seed 9926 -q --map
cond07	4	3	mirage	2	3	-1	40341	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train4.03.json.gz --lmax 2 --nmixt 3 --seed 40341 -q --map
cond07	4	4	mirage	2	3	-1	9261	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish-map/cond07/cond07-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish-map/cond07/cond07-train4.04.json.gz --lmax 2 --nmixt 3 --seed 9261 -q --map
